id;companyId;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
18;0D48EGJ7A0;KLL5ZNLN;19/12/2024 00:30;39;CJ7XZY;0UQC4W;IfoodBridge;POS;;True;6461;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;18;2092;98.13;19/12/2024 11:03;v2.1.1
19;8F1BOM17OC;E3OZKDZW;12/08/2025 09:43;99;ACZHZE;Q3MN9X;IfoodBridge;POS;Qui assumenda magni.;True;4627;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;29;1650;37.15;13/08/2025 03:27;v3.4.1
20;OG2ARXXLHY;4UXMWA17;05/12/2024 07:26;301;8FXPIF;8RDZRQ;CannoliEngine;POS;Nostrum ipsum vero voluptas.;True;7106;False;IMMEDIATE;TAKEOUT;IFOOD;;CONFIRMED;63;2405;47.72;05/12/2024 17:12;v3.1.5
21;VZ2GPILERE;KJS7YUCF;11/01/2025 07:45;348;6WXQGL;DXZFLM;DirectOrder;WEB;;True;2822;False;SCHEDULED;DELIVERY;IFOOD;14/01/2025 06:45;CONFIRMED;51;3181;18.53;11/01/2025 18:33;v2.2.5
22;KCAEHKKLDI;XS5B4M6E;26/09/2024 07:01;233;ERR7EB;LQWXW0;DirectOrder;WEB;Quaerat corrupti reprehenderit sequi dolor accusamus.;True;4011;False;SCHEDULED;INDOOR;ANOTAAI;26/09/2024 15:01;CANCELED;80;1846;33.69;26/09/2024 11:54;v3.4.1
23;4Y2WNGQOHO;ABED5RB8;23/11/2024 23:42;66;MGBC52;R3AKEZ;IfoodBridge;POS;Voluptas quidem quo facere quos.;False;3265;False;IMMEDIATE;DELIVERY;SITE;;CONCLUDED;15;3370;40.94;24/11/2024 00:23;v2.3.3
24;0WXLL5UBEV;SZLCDNTQ;07/02/2025 13:25;115;ICHEX7;SAOEOG;KDSPro;APP;;True;9347;False;SCHEDULED;TAKEOUT;WHATSAPP;09/02/2025 21:25;CONFIRMED;53;3094;70.15;08/02/2025 03:26;v3.3.7
25;XR5SAXQC63;RJLBFRJS;15/07/2025 07:07;71;JJ7P3O;PBL120;CannoliEngine;POS;Ea numquam eum perspiciatis adipisci.;False;9823;False;IMMEDIATE;TAKEOUT;IFOOD;;DISPATCHED;13;2214;16.35;15/07/2025 23:02;v1.7.7
26;QVPSKZQI9X;XX36DOLK;27/11/2024 07:34;661;32J1WM;PQ30VZ;DirectOrder;APP;;True;1905;False;IMMEDIATE;INDOOR;WHATSAPP;;CANCELED;52;1441;63.31;27/11/2024 22:56;v1.0.0
27;DQ8VDGWMQE;BN26F4DQ;10/03/2025 02:30;73;WML7O6;10HLSE;IfoodBridge;POS;Officia necessitatibus vero amet quisquam sint.;True;4028;False;SCHEDULED;DELIVERY;IFOOD;10/03/2025 16:30;CONFIRMED;14;74;24.69;10/03/2025 11:36;v2.4.9
28;NFC3Y0SPWQ;IGBU990M;19/09/2024 01:43;416;Z9HGNA;0B6NWY;KDSPro;WEB;;False;9517;False;IMMEDIATE;INDOOR;99FOOD;;CANCELED;49;578;30.37;19/09/2024 07:24;v1.6.4
29;D022YBUR0K;8OIG4E8Q;21/08/2025 00:09;595;ENVGUA;SMCJ2J;IfoodBridge;POS;;True;1537;False;IMMEDIATE;INDOOR;SITE;;PENDING;41;948;112.35;21/08/2025 02:46;v1.0.7
30;QW856U0RKT;OC19YQ5Q;07/11/2024 03:56;469;HS5CD3;BMYU8T;KDSPro;POS;;True;3423;False;SCHEDULED;DELIVERY;ANOTAAI;07/11/2024 22:56;DISPATCHED;47;241;38.35;07/11/2024 23:15;v2.4.8
31;WJTVTOKD7G;D0NWEVHV;14/09/2024 09:57;822;QE5KN0;W0BRNB;DirectOrder;WEB;Officia eum excepturi laborum praesentium minus voluptatibus.;True;7008;False;IMMEDIATE;INDOOR;99FOOD;;PENDING;80;3124;21.58;14/09/2024 18:22;v1.4.3
32;Q5LHO3G839;JY193AT6;02/03/2025 07:57;502;MDVBO1;0GGOV1;CannoliEngine;APP;;True;9334;False;SCHEDULED;INDOOR;IFOOD;03/03/2025 05:57;PLACED;49;2528;43.23;02/03/2025 22:15;v3.2.7
33;71E4FMTCP2;R7DOYFY5;09/07/2025 02:39;183;746S5I;PRUIXB;IfoodBridge;WEB;Autem quasi voluptates libero ea odit.;True;4186;False;SCHEDULED;INDOOR;DELIVERYVIP;11/07/2025 06:39;PLACED;55;3542;31.51;09/07/2025 12:45;v3.1.5
34;SNSTAVPIAG;F9AHO3K5;07/05/2025 04:44;854;WUIH2J;YHRQG3;IfoodBridge;WEB;;True;3874;False;SCHEDULED;TAKEOUT;EPADOCA;09/05/2025 06:44;CANCELED;57;3024;38.48;07/05/2025 19:03;v3.8.9
35;F30EI0IOU8;H1BQ2S2W;08/08/2025 05:11;286;MSWY7X;A23BT0;KDSPro;POS;;True;4405;False;IMMEDIATE;DELIVERY;ANOTAAI;;CANCELED;27;1852;19.5;08/08/2025 14:13;v1.4.4
36;MJOIEZZG6D;LMFBDWU1;21/07/2025 18:01;338;G7PNDX;MZ2CAO;KDSPro;WEB;;False;6324;False;SCHEDULED;DELIVERY;EPADOCA;22/07/2025 18:01;PLACED;79;1801;26.93;22/07/2025 10:42;v2.0.5
37;XO06R9DD6E;AF0EZT9L;02/03/2025 02:05;848;NBOHUX;S928Q0;DirectOrder;WEB;;True;6909;False;IMMEDIATE;INDOOR;DELIVERYVIP;;CONCLUDED;79;368;23.58;02/03/2025 07:20;v3.6.6
38;0EN9UU2Y4I;X0HY9KDP;21/02/2025 17:58;600;PEQ1ZJ;GDGK8D;DirectOrder;POS;Ullam similique ipsum quos sunt quisquam.;True;9408;False;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;78;175;83.62;21/02/2025 20:13;v1.4.7
39;DXVNIUA0IR;AL0L8LPH;13/10/2024 03:32;209;YKIZ8V;886N7H;KDSPro;APP;;True;8311;False;IMMEDIATE;TAKEOUT;IFOOD;;CANCELED;50;1126;55.98;13/10/2024 14:51;v1.3.8
40;D2T8YFOTUX;6J1YGSKQ;18/08/2025 02:08;968;YP891X;SD0NKV;CannoliEngine;APP;;True;6279;False;SCHEDULED;DELIVERY;WHATSAPP;19/08/2025 20:08;DISPATCHED;48;468;43.15;18/08/2025 12:37;v1.3.8
41;QKNPPAJIYR;YYIQEZRP;18/02/2025 04:12;990;1482GQ;T1KAYW;DirectOrder;POS;;True;7982;False;SCHEDULED;INDOOR;EPADOCA;19/02/2025 09:12;PENDING;39;424;81.02;18/02/2025 18:30;v3.6.2
42;5T5Q07NJ8A;2E3WM5QM;17/11/2024 15:38;628;2J4PKI;46JI5E;DirectOrder;APP;Harum laboriosam quos nesciunt.;False;6509;False;SCHEDULED;INDOOR;99FOOD;18/11/2024 05:38;DISPATCHED;58;3412;29.76;18/11/2024 04:40;v3.0.9
43;MXCMHYCSXF;1GEHW9RH;07/10/2024 08:15;302;3L7TYN;U5Q1OS;DirectOrder;WEB;Quas recusandae modi quaerat.;False;3425;True;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;87;2917;58.15;07/10/2024 12:50;v2.3.7
44;GRC38P58M1;MHJNBXSM;07/02/2025 19:58;709;2EJO2C;UQFMZJ;DirectOrder;WEB;;True;4348;False;SCHEDULED;TAKEOUT;SITE;10/02/2025 01:58;CONCLUDED;43;958;16.92;08/02/2025 09:57;v1.4.9
45;6ML55UQOLF;8MJL8N0Y;18/10/2024 21:05;722;WQ7AN7;P72I82;DirectOrder;WEB;Omnis est eveniet minima at veniam.;False;9003;True;IMMEDIATE;INDOOR;IFOOD;;CANCELED;87;61;28.44;19/10/2024 02:40;v3.0.6
46;WKR38K2D0J;ZCBFFBFL;15/05/2025 09:08;721;1HBGYB;2DP63Q;CannoliEngine;WEB;;False;6692;False;IMMEDIATE;INDOOR;99FOOD;;PLACED;35;2032;22.67;15/05/2025 12:39;v3.3.9
47;R1L7KENH3I;6WTL0OC7;09/12/2024 19:38;29;HKHBED;BPBX2X;KDSPro;WEB;;True;1672;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;77;1055;140.02;10/12/2024 07:34;v2.1.7
48;ZX7ZB146DZ;F9WTDNAP;09/03/2025 18:05;700;GFHTN9;XED3A2;CannoliEngine;POS;;True;4859;False;SCHEDULED;TAKEOUT;DELIVERYVIP;10/03/2025 21:05;PLACED;56;2424;109.59;10/03/2025 03:58;v3.7.0
49;VL2PJCCXGK;2YSI9ZF3;23/05/2025 05:01;789;XIZ8FI;RMCLVV;CannoliEngine;WEB;;False;4133;False;SCHEDULED;TAKEOUT;WHATSAPP;25/05/2025 03:01;CONFIRMED;66;627;18.65;23/05/2025 20:32;v3.6.9
50;UX73A4RH7G;N938KY4Y;29/04/2025 13:34;248;UOWZIU;T00AA7;KDSPro;WEB;;False;6080;False;IMMEDIATE;INDOOR;SITE;;CONFIRMED;75;3538;15.87;29/04/2025 21:46;v2.7.9
51;CD0Y4Q9YG0;QLWE10W7;04/09/2024 07:04;145;TUA9GY;DBXE1B;IfoodBridge;WEB;;False;8436;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;62;1398;20.67;04/09/2024 16:29;v2.1.2
52;XRV170HAGM;QP4WG6RP;25/11/2024 02:51;442;DHKUZU;X887OC;IfoodBridge;WEB;;True;6343;False;IMMEDIATE;TAKEOUT;IFOOD;;CONCLUDED;77;1304;70.03;25/11/2024 04:55;v2.1.4
53;41169G871M;PLRPMXYR;22/01/2025 07:47;511;AEON3O;V1OKMD;CannoliEngine;APP;Id veniam eaque ducimus ipsa.;False;3250;True;SCHEDULED;INDOOR;ANOTAAI;24/01/2025 16:47;CONCLUDED;63;71;52.03;22/01/2025 22:32;v2.2.6
54;B0B1YOA8OS;23SBKP1L;27/01/2025 12:55;269;4WFXFM;D13UG3;KDSPro;APP;Suscipit quas in.;True;7262;True;IMMEDIATE;DELIVERY;ANOTAAI;;DISPATCHED;36;1387;69.31;28/01/2025 01:16;v3.1.4
55;WLDY8J1UI9;L69ISXUW;01/03/2025 23:43;524;VW1PM7;7XVMEZ;KDSPro;POS;;True;3125;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CANCELED;10;329;72.11;02/03/2025 15:58;v3.1.7
56;1EKVIPATZ7;BYK9L1WD;29/12/2024 00:46;684;X68C4N;R1H69M;KDSPro;POS;Dolorem eaque iste.;True;2458;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONFIRMED;25;128;103.38;29/12/2024 09:26;v3.8.4
57;LU3TGLZLM5;VUQ41994;07/10/2024 15:38;834;3UN69Y;DYVE13;IfoodBridge;WEB;;True;5301;False;SCHEDULED;TAKEOUT;EPADOCA;10/10/2024 13:38;DISPATCHED;81;1342;65.61;08/10/2024 05:41;v2.9.5
58;0YU45O4DNU;YJB54XRE;03/11/2024 23:01;552;AZMCE7;1J9ZND;DirectOrder;POS;;True;5274;False;IMMEDIATE;TAKEOUT;99FOOD;;PLACED;76;1477;73.41;04/11/2024 14:59;v3.6.3
59;5ZJYITRZRA;UD2YZDZI;06/03/2025 21:21;210;RLYFHJ;FC6AQ1;CannoliEngine;POS;Ea quis rem odio.;False;9022;False;IMMEDIATE;TAKEOUT;ANOTAAI;;CONCLUDED;58;1042;48.27;07/03/2025 16:52;v1.8.7
60;G8GBSF5KSX;Z5ER12D5;15/07/2025 12:16;778;VR2BKF;59VA2W;KDSPro;POS;;False;3180;False;SCHEDULED;INDOOR;SITE;18/07/2025 06:16;PENDING;68;239;98.85;15/07/2025 14:46;v3.1.8
61;RYHB9640RG;ZXRI7SIS;03/07/2025 03:42;820;1BWMF8;YWT9OC;DirectOrder;APP;;True;1142;False;SCHEDULED;TAKEOUT;IFOOD;03/07/2025 16:42;DISPATCHED;26;238;119.71;03/07/2025 12:00;v3.2.1
62;Q1NKWM3N3E;1I0B4DJ7;24/10/2024 07:37;844;N795UA;EU4SSV;KDSPro;APP;Vel voluptates repellat consequuntur ducimus saepe natus.;False;5449;True;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;40;3071;45.73;24/10/2024 08:07;v3.7.2
63;X1KJ49YQMI;JAJNDKJP;26/12/2024 05:48;361;2RS20F;E51T2K;KDSPro;POS;;False;4757;False;IMMEDIATE;DELIVERY;99FOOD;;PLACED;15;2008;166.16;26/12/2024 10:58;v3.4.2
64;ZWRJHHR6E1;PEN4FE98;04/12/2024 01:08;79;9AHSH1;GRG946;CannoliEngine;APP;;True;5874;False;SCHEDULED;DELIVERY;DELIVERYVIP;05/12/2024 06:08;DISPATCHED;49;946;38.27;04/12/2024 16:12;v2.0.0
65;V7UW67H8F9;T6GXNYT2;16/02/2025 14:43;877;GOI8SK;9150UM;CannoliEngine;WEB;;True;3006;False;SCHEDULED;DELIVERY;SITE;17/02/2025 11:43;CONCLUDED;84;1167;43.05;16/02/2025 22:53;v1.8.1
66;2AJH706LGL;GUQDVEAB;17/07/2025 10:00;509;7U7GF1;384BAX;DirectOrder;POS;Eaque nisi atque occaecati quis laudantium rem.;False;2828;False;SCHEDULED;INDOOR;EPADOCA;18/07/2025 23:00;PLACED;22;1261;60.09;17/07/2025 14:46;v3.3.0
67;LRIUBR6D6N;WTV79BKE;22/03/2025 01:55;674;94XQFK;XM9PUW;CannoliEngine;APP;Voluptatum aliquid perspiciatis natus rerum unde ullam.;True;3348;False;IMMEDIATE;TAKEOUT;EPADOCA;;PENDING;16;3231;45.08;22/03/2025 07:54;v3.7.7
68;PM675BNKAF;PCXEDE4N;14/04/2025 13:45;519;ABH41M;4I299I;KDSPro;APP;;True;2492;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CONCLUDED;39;3344;24.04;14/04/2025 17:33;v2.8.1
69;DVCFO9RE3D;VSB58ZBN;31/01/2025 14:48;887;IAB2YU;7YF9UL;DirectOrder;APP;Non facere nesciunt aliquid ex harum.;True;5564;False;SCHEDULED;INDOOR;ANOTAAI;31/01/2025 21:48;PLACED;14;1831;22.37;31/01/2025 20:59;v3.1.4
70;MM04K3HF9P;QN4G6RCK;18/01/2025 05:11;380;PA29MF;F0GBVP;IfoodBridge;APP;;True;5734;False;SCHEDULED;TAKEOUT;ANOTAAI;19/01/2025 08:11;CONCLUDED;11;1597;53.58;18/01/2025 18:29;v2.3.7
71;ZG42W6HDBM;4I5VGD1X;30/04/2025 13:02;86;8L3JDA;0HXV2Z;DirectOrder;WEB;Est nihil tempore velit illum sint ex tempora.;False;1438;False;IMMEDIATE;TAKEOUT;SITE;;CONCLUDED;35;1446;31.07;30/04/2025 14:33;v3.5.5
72;LWQ1QU1RE0;7WXC1KNG;11/05/2025 05:25;515;ROJ95T;CY7SXP;DirectOrder;POS;;False;6200;False;SCHEDULED;DELIVERY;IFOOD;13/05/2025 12:25;CONCLUDED;18;1426;58.58;11/05/2025 14:29;v3.0.8
73;Y7VND8VI6F;KRXXWFMH;06/02/2025 16:39;880;6AAF28;NWNL2U;DirectOrder;APP;;True;8412;False;IMMEDIATE;DELIVERY;99FOOD;;PLACED;28;230;81.67;07/02/2025 10:38;v3.3.6
74;LO2D8FU8KX;HRTAUZF0;27/11/2024 16:53;79;1SVB8Q;3518RW;CannoliEngine;WEB;;True;5333;False;SCHEDULED;INDOOR;SITE;28/11/2024 01:53;DISPATCHED;80;293;51.61;28/11/2024 02:53;v3.7.7
75;8DOUFMGL7D;AOVXPKAY;31/05/2025 20:46;819;BSEWYO;0CADSM;IfoodBridge;APP;;True;1671;True;SCHEDULED;DELIVERY;ANOTAAI;03/06/2025 09:46;PENDING;7;470;64.61;01/06/2025 04:18;v1.2.2
76;UH9WL4B731;660U20E2;11/06/2025 07:10;136;6PSRC4;DWC279;IfoodBridge;POS;;False;3454;False;SCHEDULED;TAKEOUT;EPADOCA;12/06/2025 05:10;CONFIRMED;19;2384;50.42;11/06/2025 20:50;v2.4.2
77;WEQD6R5FL4;2VLBFJ06;24/08/2025 22:27;934;DS8FL2;WBZ8W8;CannoliEngine;POS;;True;5823;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;22;1775;18.78;25/08/2025 15:55;v1.3.5
78;KP748FFOYW;WADSQ32Q;29/11/2024 23:44;184;L5G0TR;HC76WI;DirectOrder;APP;Cumque natus blanditiis quasi repellendus occaecati.;True;7412;False;SCHEDULED;INDOOR;SITE;02/12/2024 11:44;DISPATCHED;27;2385;68.23;30/11/2024 10:50;v2.0.2
79;4V6WJZEO3V;598W406M;07/07/2025 08:55;971;Q8I3WE;HGSUWG;DirectOrder;POS;Fuga deleniti voluptatibus quaerat architecto veniam quos ut.;False;3392;False;IMMEDIATE;DELIVERY;SITE;;DISPATCHED;53;1805;65.27;07/07/2025 19:43;v2.4.8
80;11KPKWXG0Z;FDKNL48K;24/12/2024 05:13;647;6H9G9E;I2LIMP;IfoodBridge;POS;;False;9582;False;SCHEDULED;TAKEOUT;WHATSAPP;26/12/2024 21:13;DISPATCHED;51;3215;22.04;24/12/2024 15:47;v2.5.4
81;4WAH3QO2CN;Q8DLD7M1;18/08/2025 22:24;620;DNFCIJ;TET57M;CannoliEngine;APP;;True;4309;False;SCHEDULED;TAKEOUT;ANOTAAI;18/08/2025 23:24;CANCELED;51;152;29.74;19/08/2025 06:06;v2.7.9
82;CXV3CX4KAF;REANOKQO;04/07/2025 20:36;772;GAWG57;53PIXD;IfoodBridge;POS;Animi expedita quae quo illum laboriosam at.;True;2006;False;SCHEDULED;INDOOR;99FOOD;05/07/2025 12:36;PLACED;81;2120;33.58;05/07/2025 09:25;v2.1.4
83;EH2Y205KH0;405CRZET;15/12/2024 03:09;112;VLLBTX;JUVRM2;DirectOrder;POS;;False;6000;False;SCHEDULED;INDOOR;SITE;17/12/2024 11:09;CONCLUDED;63;2369;31.86;15/12/2024 13:16;v3.9.8
84;MK07FAEWVE;14QLKH0X;14/11/2024 10:49;183;ZPWN79;PG2IMI;CannoliEngine;POS;;False;3094;False;IMMEDIATE;TAKEOUT;99FOOD;;CANCELED;49;860;63.55;14/11/2024 22:35;v3.5.2
85;YQ3YHGMLT4;3E90EQEI;09/05/2025 04:05;888;HUO63W;EDPLHR;DirectOrder;POS;;True;8497;False;IMMEDIATE;DELIVERY;EPADOCA;;CONFIRMED;82;943;84.76;09/05/2025 17:54;v2.8.9
86;T19LF6HPKY;HECFXW7P;23/08/2025 08:16;86;T0RKXQ;LLOPEY;DirectOrder;WEB;;True;6795;False;SCHEDULED;DELIVERY;SITE;25/08/2025 05:16;DISPATCHED;53;2582;34.46;23/08/2025 17:56;v3.1.2
87;SUJCKUH1DL;1ZL8G0ES;03/04/2025 00:33;751;OY2Z1O;GY0T5F;CannoliEngine;APP;Quia similique ipsam quibusdam laboriosam placeat ipsum.;True;6801;False;IMMEDIATE;INDOOR;IFOOD;;PLACED;12;3486;22.89;03/04/2025 14:13;v2.3.9
88;KLJ7HAX231;80QKXKP4;19/02/2025 19:02;528;3MDHOH;GN48IP;CannoliEngine;APP;Sit ab similique corporis error tenetur illo labore.;True;8483;False;SCHEDULED;TAKEOUT;99FOOD;21/02/2025 09:02;DISPATCHED;69;3392;45.11;20/02/2025 12:38;v2.6.0
89;Q9PBNXMSMF;CBSOM4HN;25/09/2024 10:31;465;9R5XJG;JY4HPK;IfoodBridge;APP;;True;7353;False;SCHEDULED;DELIVERY;IFOOD;27/09/2024 06:31;PENDING;13;2321;89.77;25/09/2024 11:28;v3.2.0
90;NH5EHYWFCD;V3U48T5E;21/03/2025 06:06;924;OA48QN;PAS8PP;KDSPro;WEB;;True;3050;False;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;44;2505;82.11;21/03/2025 09:52;v1.5.2
91;D245M0RRCD;W26UELZ2;23/03/2025 01:47;703;R822MW;8PNDSE;DirectOrder;APP;;True;6530;False;SCHEDULED;DELIVERY;ANOTAAI;23/03/2025 23:47;PLACED;81;509;52.19;23/03/2025 19:22;v2.2.7
92;TGGD08KIMG;KAR9OWSL;27/06/2025 18:03;98;K0PLZT;E44RWU;IfoodBridge;POS;Enim quis voluptate numquam accusantium ipsam repellat dolore.;True;3082;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;74;2065;56.47;28/06/2025 02:48;v2.4.0
93;HCCLXNTXLP;UP0T2K5C;02/07/2025 07:20;922;LF0XSZ;6XJ3AN;DirectOrder;POS;Vitae nobis necessitatibus officia modi quod repudiandae maiores.;False;8299;False;IMMEDIATE;INDOOR;SITE;;DISPATCHED;51;1787;44.45;02/07/2025 09:28;v1.0.6
94;HN4RJ4B09U;HQE1EGZ6;15/03/2025 12:03;838;H7JWI0;SRY7RY;IfoodBridge;POS;;False;4459;False;SCHEDULED;DELIVERY;WHATSAPP;16/03/2025 19:03;PENDING;60;1687;68.61;15/03/2025 20:10;v2.4.6
95;R2R6WSSK4W;0W5QUDKV;20/01/2025 10:40;720;Q84PXW;7V6GIZ;KDSPro;POS;;True;1339;False;SCHEDULED;TAKEOUT;SITE;23/01/2025 03:40;CANCELED;31;604;103.14;20/01/2025 19:56;v2.8.6
96;89UKAI77LX;956JD1BP;23/03/2025 19:26;402;O49IM4;KNPI91;DirectOrder;WEB;;True;2157;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;85;2844;47.1;24/03/2025 14:06;v3.2.9
97;H8TOF1QRF8;7HKL19Z9;23/09/2024 15:28;490;E076WY;K3X5ZN;CannoliEngine;POS;;True;1827;False;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;78;234;96.75;24/09/2024 02:27;v2.0.0
98;9QHZGIRICK;WLKWES65;09/11/2024 21:09;889;O412Q4;X0808X;IfoodBridge;POS;;True;1574;False;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;68;1155;116.88;10/11/2024 00:51;v3.2.1
99;90RUIIJC57;V3WPXWDO;13/01/2025 01:42;726;GDMBP7;TY2P47;IfoodBridge;APP;Similique voluptatibus ipsa officiis mollitia ducimus eum.;False;9380;False;SCHEDULED;INDOOR;WHATSAPP;15/01/2025 15:42;DISPATCHED;64;455;95.49;13/01/2025 13:22;v3.7.1
100;N0A59WAGP5;10LGS48A;28/09/2024 08:13;183;8HTS1P;2K6MU0;CannoliEngine;WEB;;False;9855;False;SCHEDULED;INDOOR;DELIVERYVIP;28/09/2024 20:13;CANCELED;43;2521;49.1;29/09/2024 01:11;v3.8.7
101;HUGT7SAYQN;92T2KRYN;17/12/2024 07:24;714;LAF0PH;6EEG9N;KDSPro;POS;;False;3263;False;SCHEDULED;DELIVERY;ANOTAAI;18/12/2024 06:24;DISPATCHED;44;3142;30.66;17/12/2024 07:49;v1.5.0
102;8XPD1F8PFX;RPHT28C8;20/12/2024 23:59;586;CFL1ZY;PEQVV4;DirectOrder;WEB;Eos totam odio.;True;5007;False;IMMEDIATE;TAKEOUT;SITE;;CANCELED;33;3155;44.86;21/12/2024 12:46;v3.3.3
